,Unnamed: 0,Unnamed: 0.1,sentences,label,past tense
1300,1300,39,"In a new effort, we are  building tools for AI developers to predict the energy  consumption of a neural network before deployment,  so that more compute- and energy-efficient networks  can be designed upfront.",0,True
1301,1301,40,Sustainable digital transformations require both strategic frameworks and cultural buy-in to be successful.,0,False
1302,1302,41,"3 Measurement is based on the device industry  best-practice life cycle methodology, which is not  currently reflected in Microsoft’s corporate disclosure.",0,True
1303,1303,42,"Closed Loop Partners,  an early investor of HBG, currently represents the largest  ownership stake in the company, which currently trades  on the Tel Aviv Stock Exchange.",0,False
1304,1304,43,"- For any renewable electricity generated on-site, any RECs and GOs must be retained (that is, not sold) and retired  or cancelled on behalf of the entity in order for the entity to claim them as renewable energy.",0,True
1305,1305,44,"GWPs  are from the IPCC Fourth Assessment Report (AR4), 100-year average.",0,False
1306,1306,45, Overview  Contents  Foreword  4  2021 progress  6  How we work  7  Feature story:  Employee engagement  9  Commitments and progress  11  About this report  13    3  Overview Carbon Water Waste Ecosystems Appendix,0,False
1307,1307,46,These amounts are net of overhead costs.,0,False
1308,1308,47,24 PB  We have made  available 24 petabytes  of data with more  than 30 key  environmental and Earth  observation datasets.,0,True
1309,1309,48,"Using Azure,  Conservation Science Partners aggregates and analyzes  satellite imagery at high resolutions to better understand  how the forest cover across the western United States  changes from forest disturbance events and how this  influences water supply records.",0,False
1310,1310,49,"Since making this commitment in April 2020, we  identified two leading land protection organizations,  the National Fish and Wildlife Foundation (NFWF) within  the United States and The Nature Conservancy (TNC)  globally, to partner with to achieve our commitment to  protect more land than we use.",0,True
1311,1311,50,"Foreword  Microsoft’s sustainability  commitments: two years into  our ten-year journey  By Brad Smith, President and Vice Chair and  Dr. Lucas Joppa, Chief Environmental Officer  As we look towards 2030, the world will need all the  ingenuity it can muster.",0,False
1312,1312,51,4  Support the growing ecosystem  of applications powered by the  Planetary Computer  We will continue to grow our network of  partners developing impactful environmental  sustainability applications using the data and  services of the Planetary Computer.,0,False
1313,1313,52,"The Microsoft Cloud for  Sustainability provides comprehensive, integrated,  and automated sustainability management for  organizations at any stage of the sustainability  journey.",0,False
1314,1314,53,59  Resources  60  Zero waste  Our approach  62  Getting to zero waste  65  Driving transformation  69  Enabling systems change  71  Key trends  74  What’s next?,0,False
1315,1315,54,"5 With two floors  of mass timber, the embodied carbon savings increases  to approximately 36 percent with an estimated total  of 372 kg CO2e per square meter.",0,False
1316,1316,55," Carbon  negative  “The key to addressing  climate change at a company  like Microsoft is to partner  with every industry to  understand how it functions,  discern the elements vital to  its success, share and adapt  solutions, and help our  customers chart an informed  path to decarbonization.”  Brad Smith, President and Vice Chair  Contents  Our approach  16  Getting to carbon negative  20  Reducing Scope 1  and 2 emissions  21  Feature story:  100/100/0 carbon-free energy  23  Reducing Scope 3 emissions  25  Removing carbon  30  Driving transformation  31  Enabling systems change  34  Key trends  41  What’s next?",0,False
1317,1317,56,"This puts us on a path to exceed our  commitment to protect more land than we use by  more than 5,000 acres.",0,False
1318,1318,57,Microsoft is exploring how to  enable new methodologies and standards  for comparable product labels that could be  used across industries and administered by  independent certification or regulatory bodies.,0,False
1319,1319,58,Lifetime electricity use per device is  calculated based on standard product-use assumptions as included in our  ISO 14040– and ISO 14044–compliant lifecycle analyses.,0,True
1320,1320,59,"Scope 2  Electricity (India)  CO2: Baseline Carbon Dioxide Emission Database, Version 16.0.",0,False
1321,1321,60,"Appendix D (continued)  Table 2  GHG emissions by type  FY17  FY18  FY19  FY20  FY21  (mt)  Scope 1  Scope 1 – CO2  82,448   81,263  95,667   96,700   94,292   Scope 1 – CH4  2   2   2   2   3  Scope 1 – N2O  1   1   1   1   1  Scope 1 – HFCs  23   17   20   19   27   Scope 1 – SF6  9  0   0   0   0  Scope 2 (Location-Based)  Scope 2 – CO2  2,684,866  2,929,720   3,537,892   4,079,782   4,720,190  Scope 2 – CH4 64   188  222   271 318   Scope 2 – N2O 37   39   47   53   57   Scope 2 (Market-Based)  Scope 2 – CO2  138,411   182,313  273,900   226,933   163,354  Scope 2 – CH4  3   12   17   15   6  Scope 2 – N2O  2   2   4   3   1  (mtCO2e)  Scope 1  107,451   99,009   117,956   118,100   123,704   Scope 1 – CO2  82,448   81,263   95,667   96,700   94,292   Scope 1 – CH4  45   45   50   53   63   Scope 1 – N2O  248   261   256   236   150   Scope 1 – HFCs  24,710   17,408   21,951   21,070   29,177   Scope 1 – SF6  8  –   32   32   41   22   Scope 2 (Location-Based)  2,697,554   2,946,043   3,557,518  4,102,445  4,745,197  Scope 2 – CO2  2,684,866  2,929,720  3,537,892   4,079,782   4,720,190  Scope 2 – CH4  1,605   4,700   5,550  6,768  7,942  Scope 2 – N2O 11,083   11,623   14,076   15,895   17,065  Scope 2 (Market-Based)  139,066  183,329   275,420   228,194  163,935   Scope 2 – CO2  138,411   182,313   273,900   226,933   163,354  Scope 2 – CH4  84  293   430   377  150   Scope 2 – N2O  571   723   1,090   884  431  8 In FY18 the estimating of SF6 leakage at datacenters began.",0,True
1322,1322,61,"Depending on the type of site, the methodology  uses capacity (MW) based coefficients by region or  attendance to extrapolate waste for those locations  where primary data is unavailable.",0,False
1323,1323,62,"The preparation of the specified information included in Appendix D requires management to establish and interpret the criteria, make determinations as to the relevancy of information to be included, and  make estimates and assumptions that affect the reported information.",0,False
1324,1324,63,Zero Waste  campus   roadmaps  Eleven campuses now have customized  roadmaps to achieve zero waste by 2030.,0,False
1325,1325,64,24  Overview Carbon Water Waste Ecosystems Appendix,0,False
1326,1326,0,"In 2020, Visa issued our inaugural green bond for $500 million, maturing in 2027.",1,True
1327,1327,1,Encouraging the use of videoconferencing technology to reduce the need for business travel.,1,False
1328,1328,2,"In 2020, we expanded our offerings and capabilities in this area in response to our remote working situation.",1,True
1329,1329,3,"As we began 2020, we announced the achievement of our goal to transition to using 100 percent renewable electricity.",1,True
1330,1330,4,"In 2020, our Scope 1 and 2 GHG emissions, measured in absolute terms with a market-based approach, were 13,900 metric tons of carbon dioxide equivalent (MTCO2 e).",1,True
1331,1331,5,This represents a 77 percent decrease year-over-year from  2019.,1,False
1332,1332,6,The decrease in our Scope 1 and 2 emissions is largely due to the achievement of our goal to transition to 100 percent renewable electricity.,1,False
1333,1333,7,"In carbon intensity, our Scope 1 and 2 emissions saw significant improvements in 2020 vs 2019: - Decreased 77 percent per employee - Decreased 78 percent per square foot of space - Decreased 76 percent per dollar revenue - Decreased 77 percent per transaction processed In 2020, we achieved carbon neutrality across our operations for the first time.",1,True
1334,1334,8,"This achievement, which includes the footprint from our Scope 1, Scope 2 and employee commuting/business travel components of Scope 3 greenhouse gas emissions, is the result of ongoing energy efficiency initiatives, our transition to 100% renewable electricity and limited use of carbon offsets to cover our residual footprint.",1,False
1335,1335,9,"Our carbon offsets portfolio includes projects spanning our geographic regions, such as forest preservation in the U.S. and Canada, reforestation in Brazil, renewable energy in Turkey and clean cookstoves in India and Uganda.",1,False
1336,1336,10,"Ecolytiq’s solution analyzes payment transactions in real-time to calculate carbon dioxide (CO2) footprints on an individual level, helping consumers understand their ecological impact, change their behavior and offset their carbon footprint.",1,False
1337,1337,0,"At the end of its third year, the partnership has reached  more than 837,000 women entrepreneurs.",0,True
1338,1338,1,"During the week-long festival, leaders provided keynote speeches and shared ideas for cultivating growth.",0,True
1339,1339,2, Instituted a Quarterly Business Review specifically  focused on Inclusion & Diversity to track and  review progress.,0,False
1340,1340,3,"In 2020, we  achieved a landfill diversion rate of 54 percent.",0,True
1341,1341,4,"COVID-19 related fraud attempts have included  phishing and social engineering attacks, such as  impersonation to steal payment and personal  information from shoppers; phishing for personal  information tied to Coronavirus Aid, Relief, and  Economic Security (CARES) Act stimulus checks;  identity impersonation on credit card applications   and other attempts, such as fraudulent “card not  present” (CNP) transactions.",0,True
1342,1342,5,"In the U.S., Visa also offers  free COVID-19 testing options.",0,False
1343,1343,6,"By living our purpose, Visa  can play an even greater role in transforming how the  world moves money.",0,False
1344,1344,7," Continuing our multi-year agreement with Rappi,   an on-demand delivery startup, to accelerate digital  commerce and financial inclusion across Latin  America and the Caribbean.",0,False
1345,1345,8," Continuing the Visa Everywhere Initiative, an   open innovation program aimed at supporting  entrepreneurs and startups.",0,False
1346,1346,9,Visa Foundation also will allocate $140 million with investment partners using a  gender lens to help SMBs grow and thrive.,0,False
1347,1347,10,"In response to the impacts of the  pandemic on global travel in 2020, the efforts of  Travalyst have focused on building sustainability  scoring frameworks in key areas of travel, as well as on  helping travel/tourism-related small businesses and  their local communities recover as travel resumes.",0,True
1348,1348,0,We've set Science-Based Targets to reduce our Scope 1 and 2 operations emissions by 35% and reduce business travel emissions by 30% from our 2018 baseline.,1,True
1349,1349,1,"At the end of FY21, we achieved 41% and 97% (COVID-19 related), respectively.",1,True
1350,1350,2,Climate change and GHG emissions,1,False
1351,1351,0,"Artwork by JD Barnes Artwork by Bria Nicole, Juan Veloz, and Justine Mangum Artwork by Hanna Lee Joshi Artwork by Natasha Cunningham",0,False
1352,1352,1,"Behance now also supports  Content Credentials in its single image view,   where creators can display attribution and history  of their work and explore the digital provenance   of other projects.",0,False
1353,1353,2,"Technology to Transform: As one of the world’s most  innovative software companies with products that touch billions  of people, we must take the impact of our technology as seriously  as the development of the technology itself.",0,False
1354,1354,0,doing our part to fight climate change.,1,False
1355,1355,1,"at scale — like designing and Achieve carbon neutrality for our entire carbon footprint, including products, by 2030.",1,False
1356,1356,2,"And reduce related emissions by 75% compared with fiscal year 2015  Achieved since April 2020 by implementing energy efficiency initiatives, sourcing 100% renewable electricity for Apple facilities, and securing carbon offsets for the remaining corporate emissions 40% emissions reduction since 2015 across our value chain 23M metric tons of emissions avoided in fiscal year 2021 alone due to carbon reduction initiatives across our value chain Transition our entire manufacturing supply chain to 100% renewable electricity by 2030  As of March 2022, 213 suppliers have committed to 100% renewable electricity for Apple production, representing the majority of Apple’s direct worldwide spend for materials, manufacturing, and assembly of products",1,True
1357,1357,3,We’ve issued $4.7 billion in green bonds to model how businesses can drive investments to reduce global emissions.,1,True
1358,1358,4,This past year we intensified our efforts to reduce Apple’s emissions.,1,True
1359,1359,5,"In fiscal year 2021, we avoided over 23 million metric tons of emissions across all scopes.",1,True
1360,1360,6,"in emissions, 0.6 million tons of renewable energy credits (RECs) and 0.5 million metric tons of carbon offsets to proportionally cover electricity use and direct emissions, respectively, across our value chain.5 This represents a short-term bridging Corporate footprint",1,False
1361,1361,7,"Our plan to become carbon neutral by 2030 centers around a 75 percent emissions reduction target, compared with our fiscal year 2015 footprint.",1,True
1362,1362,8,We plan to address residual emissions through carbon removals.,1,False
1363,1363,9,"Already, we’ve reduced our gross carbon footprint6 by 40 percent since fiscal Historical emissions",1,True
1364,1364,10,"Since April 2020, we have been carbon neutral for our corporate emissions, including direct emissions (scope 1), electricity-related emissions (scope 2), as well as emissions from business travel and employee commute (scope 3).",1,True
1365,1365,11,"To reach neutrality, we focused on driving energy efficiency improvements and transitioning our facilities to 100 percent renewable electricity, which we achieved in 2018.",1,True
1366,1366,12,"These programs have reduced our scope 1 and scope 2 emissions by 67 percent, even as our business grew.",1,True
1367,1367,13,"We’ve addressed the remaining scope 1 and 2 emissions, as well as scope 3 emissions from business travel and employee commute (for a total of 167,000 metric tons) by securing high-quality carbon credits from projects that protect and restore forests, wetlands, and grasslands.",1,True
1368,1368,14,Product energy use accounts for 22 percent of our gross carbon footprint — and has an impact on the individual energy use of each of our customers.,1,False
1369,1369,15,"In fiscal year 2021, our energy efficiency program avoided an additional 15.7 million kilowatt-hours of electricity and 27,000 therms of natural gas per year through adjustments made to 7.1 million square feet of new and existing buildings.",1,True
1370,1370,16,"Together, these new initiatives reduced total energy use by 7 percent in targeted buildings and will avoid an additional 6,100 metric tons of CO2e per year.",1,True
1371,1371,17,"Combined with ongoing energy savings from past years, we are now cumulatively saving over 60,000 metric tons of CO2e in fiscal year 2021.",1,True
1372,1372,18,"Working with our suppliers to reduce their energy consumption, we avoided more than 1.15 million metric tons of carbon from manufacturing Apple products in fiscal year 2021.",1,True
1373,1373,19,Apple has generated or sourced 100 percent renewable electricity for its corporate operations since 2018 and we are now committed to transitioning our entire supply chain to 100 percent renewable electricity as well.,1,True
1374,1374,20,We sign long-term contracts for renewable electricity when needed.,1,True
1375,1375,21,"Through power purchase agreements, virtual power purchase agreements, and other forms of long-term commitments, we help support new, local, and primarily solar PV and wind projects in line with our renewable energy– sourcing standards.",1,False
1376,1376,22,"In fiscal year 2021, the 10.3 gigawatts of renewable energy already online in Apple’s supply chain generated 18.1 million megawatt-hours of clean energy, avoiding 13.9 million metric tons of carbon emissions — a 62 percent increase over fiscal year 2020.17",1,True
1377,1377,23,"In fiscal year 2021, Apple avoided 180,000 metric tons of CO2e by shifting the mode of transport and reducing product weight through the removal of the power adapter from iPhone devices.",1,True
1378,1378,24,"We retired 167,000 metric tons of carbon credits from the Chyulu Hills project in Kenya to maintain carbon neutrality for our corporate emissions in fiscal year 2021.",1,True
1379,1379,25,"To make up for the increase in direct emissions, We’re protecting and restoring 27,000 acres of mangrove forests in Colombia.",1,False
1380,1380,26,"Mangroves play an important role in removing carbon from the atmosphere, as they can store up to ten times more carbon per acre than a typical terrestrial forest.",1,False
1381,1381,27,"we retired credits from the Chyulu Hills project described above, and purchased carbon credits from two additional projects to offset a total of 500,000 metric tons of direct emissions across our value chain.",1,True
1382,1382,28,Appendix A Greenhouse gas emissions,1,False
1383,1383,29,Fiscal year 2021 energy and carbon footprint (corporate facilities),1,False
1384,1384,0,"Traceability, the ability to trace  materials back to their source, represents another challenge.",0,False
1385,1385,1,"One key first step  would be for the U.S. to ratify the Basel Convention.22 The  Convention serves as the global framework that governs how  some waste can be moved around the world for recycling,  recovery, and disposal in an environmentally responsible  way.",0,False
1386,1386,2,"Berlin, March 24, 2022       - Marina Proske -    - Karsten Schischke -  Fraunhofer IZM    Fraunhofer IZM  Dept.",0,False
1387,1387,3,This assurance statement applies  to the related information included within the scope of work described below.,0,False
1388,1388,4,"To help this supplier become the first zero waste  certified site in the country, we saw an opportunity to introduce  a successful tray reuse program currently used by our suppliers  in China.",0,True
1389,1389,5,Identifying  opportunities to reduce toxicological risk — and potentially  develop new chemistries — requires deep knowledge.,0,False
1390,1390,6,We require our suppliers to maintain the high standards  for water discharge outlined in the Apple Supplier Code of  Conduct.,0,False
1391,1391,7,"In addition to these savings,  Apple further reduced its energy use by adjusting lighting and  climate controls during the periods of reduced occupancy  resulting from the COVID-19 pandemic.14  A more energy-efficient supply chain The energy used to manufacture Apple products accounts  for 70 percent of Apple’s gross carbon footprint.",0,True
1392,1392,8,"Statement of independence, integrity and competence  Apex has implemented a Code of Ethics across the business to maintain high ethical standards  among staff in their day to day business activities.",0,True
1393,1393,9,"Supporting social impact Power for ImpactTM, the program we launched in 2019,  continues to provide local communities with needed energy  resources.",0,False
1394,1394,10,Apple is carbon neutral for corporate emissions as of April 2020.,0,False
1395,1395,11,We’ve also begun to phase out chemistries that don’t meet our  specifications.,0,True
1396,1396,12,It starts with data and transparency.,0,False
1397,1397,13,We also collaborate with the Aluminium Stewardship  Initiative and other industry organizations working to promote  transparency across supply chains and establish additional  auditing and due diligence systems.,0,False
1398,1398,14,"Lisa Jackson  Vice President,  Environment, Policy   & Social Initiatives In a year where the technology we make touched more lives than  ever, teams across Apple never stopped innovating to protect the  planet.",0,True
1399,1399,15,"No member of the assurance team has a business relationship with Apple, its Directors or Managers  beyond that required of this assignment.",0,True
1400,1400,16,"5:   Supply chain renewable electricity capacity (operational) and renewable electricity use for FY2021  do not include REC purchases Apple made, equivalent to 0.3 GW and 500,000 MWh, respectively,  to address a small increase to its carbon footprint.",0,False
1401,1401,17,We are continuing to deploy solutions to address our remaining  footprint with great urgency.,0,False
1402,1402,18,Appendix A 2022 Environmental Progress Report  86 Introduction    Climate Change    Resources    Smarter Chemistry    Engagement    Appendix,0,False
1403,1403,19,Our goal is to one day achieve independence from mined  resources.,0,False
1404,1404,20,"They pose a threat to  fundamental human rights — life, health,  food, and adequate standard of living —  and are experienced disproportionately in  low-income and historically marginalized  communities.",0,True
1405,1405,21,"The  overall aim of this process is to provide assurance to Apple’s stakeholders on the accuracy, reliability  and objectivity of select information included in the Report.",0,False
1406,1406,22,"This is a collaborative effort between Apple, suppliers, and  recycling vendors.",0,False
1407,1407,23,"This report addresses  environmental impacts and activities at Apple facilities (corporate offices, data centers, and retail stores), as well as the life cycle  impacts of our products, including in the manufacturing, transportation, use, and end-of-life phases.",0,False
1408,1408,24,2022 Environmental Progress Report  97 Introduction    Climate Change    Resources    Smarter Chemistry    Engagement    Appendix,0,False
1409,1409,25,"Philippines: Apple will help fund an educational institution  that provides scholarships to high-achieving, under-resourced  students by offsetting electricity expenses through a new  rooftop solar installation in Central Luzon.",0,False
1410,1410,26,"The five Green Source Rider  Maiden, North Carolina: Grid mix vs. Apple-sourced renewable energy Electricity use in fiscal year 2021: 392 million kWh We now operate eight data centers, and more are being  developed.",0,True
1411,1411,27,"We hit this milestone in   January 2013, when we began serving the data center with  energy sourced primarily from California wind power.",0,True
1412,1412,28,"Methodology   As part of its independent verification, Apex undertook the following activities:   1.",0,True
1413,1413,29,2022 Environmental Progress Report  73 Introduction    Climate Change    Resources    Smarter Chemistry    Engagement    Appendix,0,False
1414,1414,0,American Tower is targeting a 40% reduction in absolute scope 1 and 2 GHG emissions by 2035 from a 2019 base year.,1,False
1415,1415,1,American Tower is targeting a 40% reduction in indirect scope 3 value chain GHG emissions by 2035 from a 2019 base year.,1,False
1416,1416,2,"In 2021, our scope 1 emissions decreased 6.5% to 636,157 MTCO2e and our scope 2 (market-based) emissions decreased 6.6% to 486,410 MTCO2e, compared to our 2019 baseline.",1,True
1417,1417,3,"Our overall scope 1 and 2 emissions reduction of 6.5%, compared to our 2019 baseline, is driven by several factors, including improving communications site energy efficiency, deploying renewable energy solutions and upgrading on-site energy storage systems.",1,True
1418,1418,4,"At 99% of the approximately 1,000 newly built sites and nearly 75% of the approximately 2,100 legacy sites, we have installed solar arrays and lithium-ion batteries (LIBs).",1,True
1419,1419,5,"Also, where possible, we have accelerated grid connections at newly built sites to utilize Kenyan grid power, which is increasingly powered by renewables.",1,True
1420,1420,6,"As such, we have a goal to expand our renewable energy portfolio to 66 megawatts (MW) of solar capacity installed at over 12,000 sites by 2025. powered by solar energy, eliminating the need for grid-based 58 electricity or diesel fuel.",1,False
1421,1421,7,"Across our markets, we now have 60 sites that are 100% own.",1,False
1422,1422,8,"In 2021, these contracts totaled 213,000 MWh of renewable energy, with approximately 52,000 MWh covering our usage and more than three times that amount, approximately 161,000 MWh, provided to our tenants.",1,True
1423,1423,9,"In 2021, the South Africa team further expanded our use of renewable energy solutions and installed the Company’s first- ever wind turbine to harness on-site wind power generation.",1,True
1424,1424,10,"We more than doubled the number of sites with LIBs APPENDICES  compared to 2020, reaching a total of nearly 50,000 LIBs, with over 400 MWh of capacity at 13,600 communications sites.",1,True
1425,1425,11,"We estimate the installations reduced on-site diesel consumption by nearly 12 million liters in 2021, which reduced our scope 1 emissions by nearly 30,000 MTCO2e.",1,False
1426,1426,12,"Installations Number of Sites In 2021, the Africa markets have reduced their reliance on diesel by more than 50% compared to 2017.",1,True
1427,1427,13,"Energy GHG Emissions (Scope 1, Scope 2, Scope 3)",1,False
1428,1428,0,"Each market  tailors its approach to health and safety management,  depending on its specific operational risks and whether  specific tasks are performed by American Tower employees  or third-party contractors.",0,False
1429,1429,1,"Reports of potential or perceived noncompliance or misconduct can be made by reaching out to our  Ethics Committee, local HR department, management, local legal department or by using a third-party-administered confidential website or hotline.",0,True
1430,1430,2,"GRI 401: Employment 2016 401-1 New employee hires and employee turnover Region Total employees1 New hires1 Turnover %1 Africa 861 101 2.7% APAC 1,404 101 11.4% Europe 327 77 2.8% Latin America 1,475 271 6.4% U.S. and Canada 1,827 294 9.4% Total 5,894 844 Region Employee Tenure Gender Under 30 years old1 30 - 50 years old1 Above 50 years old1 Africa Current employees Female 7% 15 86% 197 8% 18 Male 3% 19 87% 518 9% 56 New hires Female 29% 10 69% 24 3% 1 Male 8% 5 91% 60 2% 1 APAC Current employees Female 18% 22 77% 92 4% 5 Male 5% 77 85% 1,200 10% 140 New hires Female 38% 14 59% 22 3% 1 Male 17% 11 81% 52 2% 1 Europe Current employees Female 16% 20 67% 82 16% 20 Male 6% 11 66% 117 28% 50 New hires Female 19% 6 61% 19 19% 6 Male 20% 9 48% 22 33% 15 Latin America Current employees Female 16% 78 79% 396 6% 28 Male 10% 95 75% 679 15% 132 New hires Female 38% 30 60% 47 1% 1 Male 39% 76 55% 106 6% 11 U.S. and Canada Current employees Female 14% 89 63% 390 22% 139 Male 14% 168 62% 732 24% 290 New hires Female 39% 49 46% 56 15% 14 Male 41% 69 47% 80 12% 26 401-3 Parental leave See Benefits and Wellness on page 28.",0,False
1431,1431,3,Market-based scope 2 GHG emissions are  presented here.,0,True
1432,1432,4,"Therefore, the Company does not view it  as a material risk and has not developed strategies and practices to mitigate that business risk.",0,True
1433,1433,5,"Climate-related opportunities In addition to the TCFD-aligned CR&O Assessment, opportunities are identified and assessed through our Innovation Council, which focuses on four strategic platform expansion segments,  including energy and sustainability.",0,True
1434,1434,6,"Talent Recruitment, Development and Retention The American Tower material topic “Talent Recruitment, Development and Retention” corresponds to the GRI Standard “404: Training and Education.” For additional detail, see Supporting Our People, starting on page 24.",0,False
1435,1435,7,This metric is tracked in  absolute terms as opposed to percentage.,0,True
1436,1436,8,"GHG emissions data for 2019, 2020 and 2021 have been adjusted to account for American Tower’s growth by acquisitions in accordance with The  Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition) (GHG Protocol).",0,True
1437,1437,9,"Local Communities We are active participants in the communities where we operate,  and we actively seek input and feedback from community  members, especially during the planning and construction  phases of a communications site.",0,False
1438,1438,10,"Where possible, we translated the top climate risks and opportunities into potential financial impact, using a series of facts and assumptions based on  Company data and scientific literature.",0,True
1439,1439,11,"In 2021, our reportable injury rate  was 0.07, a 50% decrease from the 2020 rate of 0.14.",0,True
1440,1440,12,"Additionally, in 2021 the Science Based Targets initiative (SBTi) approved our targets to reduce scope 1, 2 and 3 emissions by 40% by 2035 compared to a 2019 baseline.",0,True
1441,1441,13,50 ENVIRONMENT Climate Change Mitigation AMERICAN TOWER | 2021 SUSTAINABILITY REPORT ABOUT AMERICAN TOWER LETTER FROM OUR  PRESIDENT AND CEO SUSTAINABILITY AT  AMERICAN TOWER GOVERNANCE SOCIAL APPENDICES,0,False
1442,1442,0,Our new goal is to reach net zero emissions across our value chain by 2040.,1,False
1443,1443,1,We have been carbon neutral for scope 1 (direct emissions) and scope 2 (emissions from purchased energy) since 2019.,1,True
1444,1444,2,We accomplished this by improving energy efficiency and through our purchase of high-quality carbon offsets and renewable energy certificates (RECs).,1,True
1445,1445,3,Scope 3 emissions (emissions not directly associated with our operations) represent 99.9% of our total emissions footprint—and our best opportunity to make an impact.,1,False
1446,1446,4,"2021 Scope 1 and 2 Sources 2021 Scope 3 Sources Our Scope 1 and 2 emissions declined 22% from 2020 to 2021, primarily due to reduced use of natural gas for heating in offices we own.",1,True
1447,1447,5,"We have reduced Scope 3 emissions by 38% from our 2016 science-based-target baseline, primarily through increased building energy efficiency.",1,True
1448,1448,6,"Our two largest sources of Scope 3 emissions are customer/tenant energy (downstream leased Our 2018 Science Based Target was to reduce emissions 21% (Scopes 1 and 2) and 15% (Scope 3) by 2025, and 56% (Scopes 1 and 2) and 40% (Scope 3) by 2040, from Our updated (2022) Science Based Target will be to achieve net zero emissions for our operations (Scopes 1 and 2) by 2030 and for our value chain (Scope 3) by 2040. energy and emissions data, including an emissions intensity metric and our Greenhouse Gas Assurance Statement, please see the Data and Assurance pages on the",1,True
1449,1449,7,"Prologis continues to be a leader in the generation of solar energy, with 285 MW of generating capacity worldwide at the end of 2021.",1,False
1450,1450,8,"* At year-end 2021, we had installed LED lighting across 57% of the warehouse and office space in our portfolio.",1,True
1451,1451,9,"By 2025, we intend to reach 100%.",1,False
1452,1452,10,"In 2022, we plan to expand EV charging as a service to customers and expect to manage approximately 10 MWs of EV charging capacity.",1,False
1453,1453,11,We have committed to achieving carbon neutral construction by 2025 for every building we build or redevelop.,1,True
1454,1454,12,"Where appropriate, depending on a building’s location, we install white or reflective surfaces on roofs to reduce a building’s energy consumption.",1,False
1455,1455,13,Benefits include an up- to-15% reduction in the amount of energy needed for air conditioning; reduced roof maintenance costs from ultra- violet and infra-red damage; and a reduction in the urban heat island effect.,1,False
1456,1456,14,"At year-end 2021, 47% of our rooftop space was covered with a cool or reflective coating.",1,True
1457,1457,15,Prologis’ Park Moissy II DC1 is a 1 million square foot logistics facility in Paris.,1,False
1458,1458,16,"Built with no gas connection, the building relies on design efficiencies, rooftop solar, purchased renewable energy and borehole geothermal energy storage for heating, cooling and power.",1,True
1459,1459,17,"It features electric and natural gas vehicle infrastructure, a rain catchment system for irrigation, 12 acres of PARKlifeTM space and placement of beehives on site.",1,False
1460,1460,18,(The honey is shared with the tenant.),1,True
1461,1461,19,"These innovations avoid 115,000 mtCO2e of greenhouse gas emission and reduce operating expenses by an estimated $215,000 each year, depending on energy prices.",1,False
1462,1462,20,"Since 2008, we’ve mitigated 6.1 million metric tons of carbon through this partnership.",1,True
1463,1463,21,"In 2021, we purchased offsets for approximately 20% (~240,000 metric tons of CO2e) of our 2021 construction- related GHG emissions.",1,True
1464,1464,22,"These offsets included  rainforest conservation in Brazil, Canada and Mexico and conservation, habitat management and building insulation alternatives in the U.S.",1,True
1465,1465,23,"The use of CarbonCure in the three buildings’ floors, tilt walls and exterior paving saved almost 250 metric tons of CO2—roughly the amount absorbed by 300 acres of trees in one year.",1,True
1466,1466,0,We recently completed construction on our first LEED  Platinum building in Brazil.,0,True
1467,1467,1,"  2021-22 ESG Report  16 Innovation at Inagawa   In Hyogo, Japan, our Inagawa 2 facility recently adopted the Hacobu MOVO Berth truck  reception system to boost the efficiency of customer operations.",0,False
1468,1468,2,� �������������� ������������������������������������������������������������������������������ •  ������������������������� We are not aware of any stakeholder groups that have been excluded from Prologis’ stakeholder engagement process.,0,False
1469,1469,3,"As we expand our generating  capacity, we plan to provide battery storage and energy  resilience as a service to onsite customers and utilities,  which allows storage of excess daytime energy for use  after the sun has set.",0,False
1470,1470,4,The Prologis Code includes a strict policy of anti- retaliation against anyone who reports a concern in good  faith or participates in an investigation.,0,False
1471,1471,5,  2021-22 ESG Report  8   2021-22 ESG Report  8 Goals and progress 1.,0,False
1472,1472,6,The Prologis Green Bond Framework guides how we evaluate and select projects  and how we use and manage green bond proceeds.,0,False
1473,1473,7,"2021-22 ESG Report  11 INTRODUCTION  AHEAD OF WHAT’S NEXT  SUSTAINABLE LOGISTICS  INSPIRED PEOPLE  RESILIENT COMMUNITIES  APPENDIX Ahead of What’s Next Prologis Park Moissy, Moissy Cramayel, France.",0,False
1474,1474,8,"Particularly in the wake of a crisis, our customers must  maintain the flow of goods and services to the customers  and communities they serve.",0,False
1475,1475,9,"Other team projects included  preparing and delivering meals in Chicago, performing environmental cleanup  activities in Osaka and planting a vegetable garden in Amsterdam.",0,True
1476,1476,10,Achieve 100% carbon neutral  construction by 2025  On track  Offset 20% of the estimated GHG emissions from projects that completed  construction in 2021.,0,False
1477,1477,11,"Prologis Essentials LED is a program dedicated to collaborating with customers to accelerate LED lighting upgrades that improve  the operational efficiency of our customers' businesses, and decrease customer energy consumption and associated emissions.",0,False
1478,1478,12,"  2021-22 ESG Report  38 Stakeholder engagement Our stakeholders include employees, contractors,  suppliers, customers, community members and leaders,  elected officials and investors.",0,False
1479,1479,13,Based on 2019 data per Oxford Economics report.,0,True
1480,1480,14,"To keep our employees updated on important company  developments and industry trends, we leverage  multiple internal communication channels.",0,False
